"Person" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"67" 7 3 0.28030708 -0.0166332372978723 -0.096938308587234 0.0660815600978723 -0.138179072734043 -0.0636402447755319 -0.12987167306383 -0.154935538544681 -0.964875962978723 -0.952678693617021 -0.92875646893617 -0.965327556595745 -0.0160390392510638 0.0285033927287234 -0.296279674759574 -0.347107758021277 -0.0275327939829787 -0.285961437319149 -0.407744096 -0.29262613606383 -0.401051415531915 -0.418089277361702 -0.361499320212766 -0.438992158297872 -0.299520205208511 -0.425200371553192 -0.501894844680851 -0.375204408957447 -0.478430368297872 -0.554009090212766 0.0198795285851064 -0.366139004468085 0.0198795285851064 -0.366139004468085 -0.170319619372979 -0.557754402765957 -0.18874081887234 -0.637518575531915 -0.399229959148936 -0.777083991702128 -0.100121492529787 0.15450466017 -0.133046409014894 -0.0812338041425532 -0.0899251521119149 -0.467284552340426 -0.50236099393617 -0.724056560638298 -0.836897385106383 -0.406919483957447 -0.668877950638298 -0.636945534042553 -0.540257929595745 -0.704604556595745 -0.798383689574468 -0.404746489617021 -0.608882464255319 -0.598725568148936 -0.910444382765957 -0.901385104893617 -0.809210027234043 -0.79812168 -0.942059222553192 -0.843432002553192 -0.248703042702128 -0.0703956816808511
"68" 8 3 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.0241393473736842 0.343826273105263 0.1337170395 -0.187610243421053 -0.141817934963684 -0.945766561578947 -0.941580934473684 -0.897190012631579 -0.945728949473684 -0.0394356157631579 0.250143724521053 0.288140718789474 -0.0135136269 0.303683080731579 0.345977370552632 -0.258430885531579 0.0243131207736842 -0.129565242710526 -0.281421711184211 -0.0496115888684211 -0.146665699210526 -0.0704526510842105 -0.1896044435 -0.254759531763158 -0.108352948852632 -0.204843357868421 -0.330705264684211 0.176599311818421 -0.253545658552632 0.176599311818421 -0.253545658552632 0.262628490268421 -0.168117473364211 0.0993429744078947 -0.358010774736842 -0.126189142894737 -0.601726573684211 0.0214914840105263 0.156867500110526 0.391961834263158 0.1676137935 -0.206179128863158 -0.230896667152632 0.173543778494737 -0.606047860526316 -0.821904262 -0.478888551052632 -0.226167680052632 -0.380069440315789 0.181989305276316 -0.525566542552632 -0.740481727368421 -0.237632473721053 -0.0653548132368421 -0.444040624736842 -0.734850305947368 -0.864353869473684 -0.567469222105263 -0.651264372368421 -0.903255957631579 -0.667624193947368 -0.347298474631579 0.0536071033368421
"69" 9 3 0.295923445 -0.0203994269075476 -0.0910278793952381 0.213392270547619 -0.208310705504762 -0.00771530035714285 -0.0352304645104762 -0.082276174942619 -0.952141220714286 -0.936306558809524 -0.876641297380952 -0.953754701666667 0.00262568854761905 0.017623342197619 -0.3094424725 -0.359513362761905 -0.0168789911071429 -0.305678861619048 -0.396429197952381 -0.340765233142857 -0.279685150191905 -0.403840823119048 -0.38589885952381 -0.31050259647619 -0.448602451190476 -0.417239550952381 -0.510942580238095 -0.483619130714286 -0.438311893571429 -0.490953783333333 0.145886357935714 -0.2429774535 0.145886357935714 -0.2429774535 -0.16237608927619 -0.570785528571429 -0.168921400633333 -0.639733294047619 -0.469028434047619 -0.842172431190476 -0.0349494927142857 0.259879249197619 -0.213576623880952 -0.0120261382142857 0.119527953242857 -0.555378048333333 -0.618518115 -0.71730879 -0.802292068333333 -0.242802365083333 -0.706428228809524 -0.722789678333333 -0.678590296190476 -0.716702947380952 -0.814499154523809 -0.411091054761905 -0.672100600714286 -0.747645662857143 -0.878667911904762 -0.846831874761905 -0.786982547142857 -0.905147372857143 -0.932451143809524 -0.751677821904762 -0.185132758965714 -0.0743182316023809
"70" 10 3 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.295733547631579 0.00407915363157895 -0.183557562032895 -0.0646160768947368 0.0418715409263158 -0.939267613157895 -0.937003823684211 -0.902085224736842 -0.939334077631579 0.000152617173684209 0.223275806105263 -0.105020355562895 -0.318188417289474 0.255722136315789 -0.06076858145 -0.304745377026316 -0.311407525263158 -0.0353021837 -0.312296409592105 -0.313823051842105 -0.108785965947368 -0.471650977631579 -0.227137389605263 -0.393010115 -0.494600542894737 -0.247618338368421 -0.446576081578947 0.250843769394737 -0.172340027605263 0.250843769394737 -0.172340027605263 0.0507010228431579 -0.405275027105263 -0.0238468037578947 -0.520444661315789 -0.401854311315789 -0.826492655263158 -0.268686170263158 0.286956700894737 -0.0104158895289474 -0.195945495605263 0.266888830736842 -0.354400321289474 -0.301855554289474 -0.574140730526316 -0.777444205526316 -0.150243065815789 -0.336607715131579 -0.608501026842105 -0.258098159078947 -0.524070688421053 -0.707479408421053 -0.2545591178 -0.199639686868421 -0.544512448236842 -0.832275840789474 -0.868317963947368 -0.765553308157895 -0.918379642368421 -0.818904508447368 -0.556692545 -0.322593119763158 -0.08816287495
"71" 11 3 0.291605631956522 -0.0178097721219565 -0.111070149978261 0.142456557034783 0.0708122725543478 -0.324026938043478 -0.200321942608696 0.132371684891304 -0.954497498695652 -0.926310469565217 -0.925814906086956 -0.956013880217391 -0.0225208905847826 -0.0834212653347826 -0.126816662141304 -0.579710482173913 -0.0508330392478261 -0.123474616923913 -0.374069023580435 -0.495911719565217 -0.318959594782609 -0.390237959347826 -0.501251466521739 -0.358748772608696 -0.684593318695652 -0.480559152608696 -0.542094490434783 -0.686886745652174 -0.474920248913043 -0.598625885652174 0.126227657258696 -0.324717597173913 0.126227657258696 -0.324717597173913 -0.198206139934783 -0.644544509347826 -0.19788336026087 -0.656732821956522 -0.599294760652174 -0.924264518478261 -0.348626581521739 0.128395497763043 0.0771122671733478 -0.342309019565217 0.0978837783869565 -0.315936174326087 -0.641577510434783 -0.721966122173913 -0.790189032826087 -0.330705062195652 -0.650575466086956 -0.544532081956522 -0.666071079782609 -0.732610189347826 -0.818982335 -0.561250636956522 -0.614974291956522 -0.524884157934783 -0.913087191304348 -0.933642282391304 -0.863845020217391 -0.968137564782609 -0.942238099782609 -0.778815434782609 -0.440333896304348 -0.117735098126087
"72" 12 3 0.281521097391304 -0.018084266865793 -0.10955593226087 0.0424084916086956 0.11083534373913 -0.425017413478261 -0.178702175434783 -0.0561050624630435 -0.959504017391304 -0.94329842826087 -0.935399348043478 -0.960208558913043 0.00485262425869565 0.00631914373913043 0.0629216671304348 -0.498655793478261 -0.0120002827630435 0.0749172780804348 -0.362143061643478 -0.47628774326087 -0.337806681456522 -0.38273441523913 -0.513782173695652 -0.363504822608696 -0.517479109130435 -0.365232197456522 -0.302399491017391 -0.550168583913043 -0.413758646108696 -0.264243699434783 0.0183139429630435 -0.401538004565217 0.0183139429630435 -0.401538004565217 -0.107091019565217 -0.520467447347826 -0.213351510686957 -0.664246906869565 -0.442831079130435 -0.829777792826087 -0.48739012673913 0.0690598993608696 0.139807153604348 -0.409377989565217 -0.0506617782086956 -0.389343954021739 -0.416659429056522 -0.669243473043478 -0.881331096086956 -0.446753739978261 -0.427669782152174 -0.577010420434783 -0.3828148005 -0.612617071086957 -0.851009241956522 -0.524620852391304 -0.29216853275 -0.497328069304348 -0.718103176391304 -0.788560012391304 -0.885679841521739 -0.909529357173913 -0.934563049565217 -0.812538906304348 -0.385154399782609 -0.158894980304348
"73" 13 3 0.294907553404255 -0.0143723839108511 -0.101993941531915 -0.0681563626617021 -0.03212524665 -0.158333146191489 -0.211555112553191 -0.0950820341687234 -0.952643084042553 -0.92854437106383 -0.893962984042553 -0.95329109893617 -0.0252977670276596 -0.0740908045319149 -0.149027773519149 -0.31704660987234 -0.0705704291382979 -0.122242337255319 -0.417014161553191 -0.198848161170213 -0.322774082765957 -0.427650904680851 -0.25343465975766 -0.335887791276596 -0.259163248340426 -0.367089485595745 -0.456084386595745 -0.317028224914894 -0.367889573134043 -0.474341135744681 -0.0294634299553191 -0.471947723617021 -0.0294634299553191 -0.471947723617021 -0.127926051502128 -0.573886436595745 -0.102114480531915 -0.56973202787234 -0.323552439276596 -0.737495896808511 -0.233315176510213 0.030174696433617 0.000107348917021277 -0.107219268095532 -0.206037349576596 -0.394257105787234 -0.541918380893617 -0.815595415319149 -0.90870889787234 -0.545933711276596 -0.710926873617021 -0.611617342085106 -0.566334958297872 -0.777313362765957 -0.848732735531915 -0.525507287446809 -0.64610885 -0.632381518642553 -0.826711047021277 -0.907470069574468 -0.73757922106383 -0.740864196382979 -0.947668288085106 -0.80236661212766 -0.501225795957447 -0.173723398157447
"74" 14 3 0.293422115555556 -0.0200141413657778 -0.0928330165533333 0.0178313402266667 0.378870491755556 0.451576075111111 -0.264254674666667 -0.392555882222222 -0.919098794 -0.920725940666667 -0.879565316666667 -0.919435107111111 0.0104952601188889 0.0129597549231111 0.192791766468889 -0.133634060621778 -0.00217850209333333 0.184121302733333 -0.354551638377778 0.0569902222622222 0.356198597177778 -0.35794991302 0.0168189917784444 0.342494812288889 -0.284318020488889 0.0913857550044444 -0.542044135111111 -0.318093776222222 0.0370871084222222 -0.471437237777778 0.185537706866667 -0.148768632266667 0.185537706866667 -0.148768632266667 0.0353601375466667 -0.379884930022222 0.166340011842444 -0.288558356973333 -0.275120883488889 -0.711329655555556 0.427563832371111 0.111266897917778 0.382310366911111 0.390180852711111 -0.168190764902222 -0.139291029311111 -0.621566530444444 -0.682457364666667 -0.824940369777778 -0.470890110222222 -0.6505349604 -0.279864477355556 -0.643512051844444 -0.630878426888889 -0.760306296444444 -0.450863154888889 -0.548452484888889 -0.318955752733333 -0.92814738 -0.866994034888889 -0.36374733138 -0.892940806888889 -0.667551014 -0.120873754095556 0.0410027006311111 0.197272359888889
"75" 15 3 0.280198851190476 -0.00563047804309524 -0.110526066428571 0.406471051190476 0.186532377428571 -0.281982181666667 -0.167462317142857 0.0788822410992857 -0.942806478333333 -0.925685893571429 -0.93400831 -0.944187521666667 -0.0100212901547619 0.134593836190476 0.0158059210738095 -0.404005582309524 0.116777952561905 0.00235060534761905 -0.318692525928571 -0.37320816 -0.250648085714286 -0.341862719404762 -0.402340075714286 -0.257037611666667 -0.574964116428571 -0.394542240714286 -0.45933925047619 -0.595012139761905 -0.406732023333333 -0.418750896428571 0.320449387166667 -0.038178054247619 0.320449387166667 -0.038178054247619 -0.0372666071540476 -0.452972573809524 -0.121686320740476 -0.597205561190476 -0.509466648095238 -0.879286940238095 -0.357407559285714 0.39771729047619 0.185330512785714 -0.261466193095238 0.379043057904762 -0.209249686 -0.577440599047619 -0.576627953333333 -0.799246203333333 0.0146974444119048 -0.58589697 -0.453405650380952 -0.611929345 -0.536452774909524 -0.801832239285714 -0.299851124619048 -0.49268354797619 -0.45544357852381 -0.878601276428571 -0.878662495238095 -0.790976312142857 -0.942054841428571 -0.923870065238095 -0.742567746904762 -0.0764771143857143 0.00448136056904762
"76" 16 3 0.295586802191489 -0.0183898583787234 -0.119873705148936 0.207251997929787 -0.146993837655319 0.0114353944787234 -0.0584832676382979 -0.225382496382979 -0.957785118085106 -0.955487793617021 -0.910588943191489 -0.958784111276596 -0.029312256293617 -0.101186926595745 -0.261684752425532 -0.303381582831915 -0.0815515610617021 -0.242981286 -0.45418847106383 -0.528329304680851 -0.444636334893617 -0.464311551702128 -0.557188483617021 -0.465428891276596 -0.583421784680851 -0.540633469361702 -0.611188184680851 -0.622126822340425 -0.55353872787234 -0.661454525957447 0.191079793587447 -0.240525374468085 0.191079793587447 -0.240525374468085 -0.165908810808511 -0.61104956787234 -0.309820427234043 -0.747731981914894 -0.590896636382979 -0.910636654893617 -0.0379716239787234 0.155178799085106 -0.121639711463404 0.0187892996829787 0.196766473817021 -0.497198177446808 -0.750116146808511 -0.706100146595745 -0.808731259574468 -0.245044147593617 -0.674523019361702 -0.708537242553192 -0.754802298723404 -0.724241348297872 -0.859984234468085 -0.568893460425532 -0.635505813617021 -0.731984775744681 -0.957168655319149 -0.930623677234043 -0.900329712340426 -0.942359123404255 -0.956553757446808 -0.856358573191489 -0.36195060787234 -0.127459282949862
"77" 17 3 0.29391828326087 -0.0167359404347826 -0.0892432745173913 0.187719760269565 -0.0607892037384783 -0.231064156615217 -0.151077057652174 -0.160962985956522 -0.950026242173913 -0.946576675652174 -0.901097766521739 -0.950432553913043 -0.00939838078195652 -0.103436471413043 -0.304063534173913 -0.536331570652174 -0.0541024895804348 -0.259543070130435 -0.370436868891304 -0.459281989565217 -0.468462984347826 -0.360865227134783 -0.488428271521739 -0.479446837826087 -0.572144734130435 -0.542770646521739 -0.518178819782609 -0.590868342173913 -0.532595779782609 -0.609467594782609 0.148951103536087 -0.290528466108696 0.148951103536087 -0.290528466108696 -0.221631694184783 -0.673880671956522 -0.232641763307609 -0.687066995217391 -0.540325787826087 -0.891584562826087 -0.245413541641304 0.16284779398913 -0.0537196280869565 -0.224190184293478 0.188125188882609 -0.338762045391304 -0.765923681086957 -0.818194823478261 -0.867249611304348 -0.26951579023913 -0.79780366673913 -0.535827725217391 -0.789204324130435 -0.825318701086956 -0.871109482608696 -0.526812106086956 -0.781258327173913 -0.564589883695652 -0.893800684130435 -0.924154358478261 -0.863867410217391 -0.914760561086956 -0.971926666956522 -0.870244184565217 -0.392683086086957 -0.191511815635217
"78" 18 3 0.288439468909091 -0.0168666920221818 -0.1033908092 -0.302634565090909 -0.254214045818182 -0.418610127454545 -0.225809125454545 -0.0493636733454545 -0.960404874545455 -0.932962218181818 -0.921661749636364 -0.961352036 -0.01417699182 -0.387223932363636 -0.447033872545455 -0.651246664909091 -0.402363289818182 -0.435046694 -0.502473033509091 -0.617230786 -0.483658260727273 -0.509426911818182 -0.623711441272727 -0.492337550727273 -0.752608622181818 -0.605655411090909 -0.676299552 -0.761391972 -0.61238921 -0.692367216727273 -0.293531973636364 -0.710994784 -0.293531973636364 -0.710994784 -0.466516044 -0.832438130363636 -0.381022814727273 -0.793505353090909 -0.701663073636364 -0.954564276909091 -0.418258649818182 -0.272669039618182 -0.261634109727273 -0.445895713090909 -0.338391558618182 -0.457259128181818 -0.833611317454545 -0.899838219090909 -0.949537233272727 -0.748231338727273 -0.868318036909091 -0.709979706363636 -0.83401555 -0.887607178181818 -0.932077060363636 -0.795503033272727 -0.838258351818182 -0.785843378181818 -0.948396795454545 -0.95626103 -0.924562868181818 -0.974343119636364 -0.977358167090909 -0.874237374545455 -0.694765356545455 -0.383545467401818
"79" 19 3 0.262688053871795 -0.0145942275069487 -0.133695240660974 0.626917070512821 0.514816445641026 0.049322451025641 -0.215018042307692 -0.126146868942821 -0.899726139487179 -0.917880864102564 -0.899363131794872 -0.900301080512821 -0.00955202497435897 0.544273037307692 0.355306716915385 -0.0200111148717949 0.549909239307692 0.47292402074359 0.267657219333333 0.0483147743589744 -0.0314083457948718 0.261197020128205 0.0111221413589744 -0.0647963185641026 -0.0146299196923077 0.116646170221282 0.214422298230769 -0.0503011365384615 0.143036441871795 0.0228592407179487 0.644604325128205 0.396707311128205 0.644604325128205 0.396707311128205 0.434490400974359 0.0949131428205128 0.418004608615385 0.0950078932128205 0.0875816618205128 -0.354146462179487 -0.0783635041538461 0.633799886666667 0.528380791076923 0.0834139299487179 0.483085490692308 -0.0451243140461538 -0.0205473798974359 -0.320009438333333 -0.579757328538462 0.353345998102564 -0.103392810384615 -0.159639498510256 -0.00874609896005128 -0.218154762005128 -0.427811326358974 0.238526646774359 0.131904451128205 -0.0754165473025641 -0.266593839666667 -0.444800417358974 -0.505620573923077 -0.567491476358974 -0.880895927948718 -0.626687695128205 0.0164236392282051 0.18945960725359
"80" 20 3 0.296144421355556 -0.00964120773155556 -0.104602925937778 0.0745098785288889 0.616937015333333 -0.160938536488889 -0.277419718666667 -0.0282591579777778 -0.940458075111111 -0.908577153777778 -0.919693532888889 -0.941231930222222 -0.00253482149777778 -0.135699627468889 0.289670966711111 -0.381503405466667 -0.121055650103556 0.270259977066667 -0.204939567711111 -0.146794177311111 0.159723529622222 -0.225389672166667 -0.173571855666667 0.0241200542675556 -0.334568787888889 0.00307854550222222 -0.283986817717778 -0.372627555866667 -0.0771875911555556 -0.20296956636 0.221851587933333 -0.194779628511111 0.221851587933333 -0.194779628511111 -0.0612699838466667 -0.504769082888889 0.0938419436933333 -0.358212332933333 -0.268183423577778 -0.716913729333333 -0.213916756933333 0.122367644184444 0.629850407777778 -0.104174561888889 0.0148435051644444 0.123885125059111 -0.620300892444444 -0.825973948 -0.875493896222222 -0.400911051555556 -0.798950369777778 0.148858269511111 -0.67259026 -0.816744399111111 -0.858837942888889 -0.566997488666667 -0.765157632444444 0.204813673777778 -0.732901500888889 -0.867591666666667 -0.661100875111111 -0.8169266 -0.810651927444444 -0.390151080555556 -0.302176111181778 -0.100171616651111
"81" 21 3 0.3014610196 -0.0173195390157778 -0.09816866218 0.224343492244444 0.301336399711111 -0.0717893558666667 -0.356673289555556 -0.187870253333333 -0.940194827777778 -0.940111830666667 -0.916324556888889 -0.940856895777778 -0.0125551085533333 0.00214655719111111 -0.0796009757622222 -0.246061882112444 -0.00936029234444444 -0.0518220066266667 -0.442148617666667 -0.353733478222222 -0.349759493777778 -0.450508860244444 -0.368565217333333 -0.360859993111111 -0.442426840888889 -0.428337693333333 -0.539516362222222 -0.448244218222222 -0.441091273333333 -0.542289519777778 0.245771699004444 -0.145819321242222 0.245771699004444 -0.145819321242222 -0.0802241799933333 -0.503480989333333 -0.184850019535556 -0.662815394666667 -0.452828682444444 -0.850323030888889 -0.145081705591111 0.231235823155556 0.268095747244444 -0.0240107707624444 0.152179731866667 -0.0116626706488889 -0.591262487111111 -0.635644408444444 -0.812235006666667 -0.231192503288889 -0.621904692888889 -0.114745165593333 -0.632257702 -0.595727946444444 -0.785974463111111 -0.477098696 -0.526850893333333 -0.272938063775556 -0.917182138222222 -0.907483235777778 -0.824881052444444 -0.867365804666667 -0.958106907111111 -0.809484714 -0.192544047042222 -0.16094865024
"82" 22 3 0.284458963861111 -0.0197999371686389 -0.1074157796 0.348618168333333 0.239812250944444 -0.325722718055556 -0.222215179444444 0.0412987957222222 -0.941242334722222 -0.945824352777778 -0.906594023333333 -0.942303145277778 0.0112499015 0.0869139849722222 0.0198613278611111 -0.477806646111111 0.157655649194444 0.0348241893166667 -0.237349190997222 -0.550303216666667 -0.280417950555556 -0.2581590455 -0.558783130555556 -0.289026515833333 -0.640280071388889 -0.358762129444444 -0.228261344075 -0.62918616 -0.356545966388889 -0.376713119722222 0.330999221944444 -0.0936841033777778 0.330999221944444 -0.0936841033777778 -0.0179784626888889 -0.503238085277778 -0.161333309783333 -0.624834009166667 -0.459579670833333 -0.870673168611111 -0.383242679444444 0.2684249005 0.22385930275 -0.314642278055556 0.308079788266667 -0.176637913190833 -0.580357145555556 -0.548471934444444 -0.724673929361111 -0.0773967348361111 -0.356735815277778 -0.304596837138889 -0.578907553611111 -0.530024395555556 -0.768218472222222 -0.438698080277778 -0.279351796361111 -0.204484345944444 -0.752553899166667 -0.824110435555556 -0.903902695277778 -0.956008606944444 -0.955415130833333 -0.759836021111111 -0.350649211666667 -0.155532989888889
